trade_id,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,volatility_30d_outlier_flag,volume_j_outlier_flag,settlement_date_was_missing,credit_rating_was_missing,bid_was_missing,ask_was_missing,volatility_30d_was_missing,country_risk_was_missing,asset_class_was_missing,counterparty_name_hash,trader_id_hash,counterparty_id_hash
TRD003233,FR0000000039,2024-03-21,2024-03-25,equity,7761540.29,493.5169,15727,493.22,493.8775,493.54875,559500,76.71,b,0,industrials,16.1,0,0,0,0,0,0,0,0,0,1ee12a48db3d84a36ea106bcdd6580969700c6684e9af2b3386fb639996f504e,ff4976dc058dd35e7b52d7873c5fb3682e341154146d211ed85e33d711c2a037,9a98694dba93816f76dde2b3da7d16bfa1ad4ebe5785684b064bd319300aa028
TRD006307,FR0000000131,2024-01-08,2024-01-10,bond,1407356.78,89.5835,15710,89.4391,89.7419,89.5905,504407,45.51,bb,0,financials,54.5,0,0,0,0,0,0,1,0,0,6889444dd18e9fc5cde5c8ad799e66d31af402594f71151b9f832a8739d968d4,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,1c62be0806f85e36a48bf75837ce03c8b51c5b2eed0cca7bb4e0bd3bf5e32336
TRD000598,FR0000000044,2024-03-20,2024-03-22,equity,1956584.12,497.4788,3933,497.36,498.3367,497.84835,2729735,45.51,bbb,0,healthcare,67.4,0,0,0,0,0,0,1,0,0,322956d7abd6a38b18836a67ac60732943320a9c5e662e955e9a695ff5bb5a5b,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,89ec9fa9df9dd6894206052923fab870535a6f3959e6c71ba500e0a120bc0eb4
TRD002812,FR0000000126,2024-04-02,2024-04-04,derivative,1029378.62,41.7547,24653,41.7062,41.8658,41.786,1261921,71.67,nr,0,utilities,38.1,0,0,0,1,0,0,0,0,0,264095ed8f0a1cbb6d265d50fd6373de9782ad7d269865e23c8292e32aaf8408,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,cf88a03220dd2984ac16203ccf5c5c4aad677fb755644736113891e8b11ab2cf
TRD004776,FR0000000020,2024-04-17,2024-04-19,fx,36444.76,1.4543,25060,1.452821,1.4546,1.45371,3961631,73.26,nr,0,financials,42.4,0,0,0,1,0,0,0,0,0,f910def6426247ee203ac62a2113e30a0f15b621b0667db7df59f8002609f66c,72906a7176a3a0dc0a78c45f015b2eafe3e556725cecd30ce641954f182b24b4,4772c6c4b2e3a88e8065298a4e3ca0c9e02c4bf6e1642bffce0dac2c1bacafc3
TRD007012,FR0000000044,2024-04-30,2024-05-02,bond,2080821.76,105.5344,19717,105.358,105.8537,105.60585,157435,45.51,bbb,0,utilities,76.0,0,0,0,0,0,0,1,0,0,b1cf1ea2de50638aaf8c4fb058c7752f3b6a3f0330ea2fbc4aff0299f1aaf036,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,ad1d3e46d025d2d48cc212afc2a62ace520fce791badf64bad3401ef2cdef37a
TRD007449,FR0000000120,2024-06-05,2024-06-07,bond,3780540.72,89.8012,42099,89.5378,89.9539,89.74585,2703795,81.48,a,0,healthcare,40.6,0,0,0,0,0,0,0,0,0,42194dc6bc24df88486c63ae655c44a464ba088043446f94642f5bcfd2db35fb,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,cfdf1716a4bfe3e39d22a4ba8621fddbad2f130a873e4acd7ee8be4be9e056a8
TRD004081,FR0000000121,2024-04-15,2024-04-17,equity,25397574.36,524.1152,48458,523.82,524.5699,524.19495,4071021,68.4,ccc,0,consumer discretionary,12.4,0,0,0,0,0,0,0,0,0,23ecc7320a0f39b4da125a1acc97cd66288d0822406cb383523bd40518c43b2b,3ef31f0a77b333bbf0ff9d2fc40d8c698a6f934b6336f9c67147093f5ad11377,be0bf8e1d7bd29a15c046159f6d6c288ee764ea569e76b268e284a7cf1b0157d
TRD002957,FR0000000030,2024-04-16,2024-04-18,bond,27019.8,85.5057,316,85.386,85.522,85.454,4897971,59.94,bbb,0,energy,22.1,0,0,0,0,0,0,0,0,0,67f724dfa4e67952799e9bf288a7e323263b68a67d7dcbaa1aa97a9c6dfbb82c,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,02224dee630e1df74793ca858299741da2ef3803e6785a7360e9e749ed40e3c0
TRD006585,FR0000000074,2024-04-18,2024-04-22,equity,24739548.37,566.7449,43652,565.91,568.0671,566.98855,1399969,15.96,ccc,1,consumer discretionary,26.1,0,0,0,0,0,0,0,0,0,8bc3ec8696c9a0f62a8e9fea37800e5b06408533a5ecc6b8e53dd5604f87adf3,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,4bc873969484f8c465ab82553baaa5b97bdf91bfa8e496a89b4b1ee719318e2b
TRD006609,FR0000000052,2024-02-29,2024-03-04,fx,18207.38,0.8705,20916,0.86919,0.8733,0.871245,652462,45.51,bb,0,healthcare,13.2,0,0,0,0,0,0,1,0,0,292256403284bf5104395b5f21219b8427f68ee3bf50fc365e5881904058ae2f,761210ee2e9f1afa3b5bfa392cbb5ff5b316c5af8c5da7109fa281cf5782b966,6f20cda4e384c96d4c1461a48dde552bf3d17dca2a379c658a876340b9995ac7
TRD002571,FR0000000022,2024-03-18,2024-03-20,derivative,320244.37,39.6293,8081,39.6224,39.6892,39.6558,1204006,6.22,bb,0,healthcare,14.1,0,0,0,0,0,0,0,0,0,292256403284bf5104395b5f21219b8427f68ee3bf50fc365e5881904058ae2f,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,6f20cda4e384c96d4c1461a48dde552bf3d17dca2a379c658a876340b9995ac7
TRD000755,FR0000000062,2024-03-27,2024-03-29,derivative,7009.74,8.5589,819,8.5566,8.565,8.5608,281512,65.52,a,0,financials,36.8,0,0,0,0,0,0,0,0,0,f910def6426247ee203ac62a2113e30a0f15b621b0667db7df59f8002609f66c,72906a7176a3a0dc0a78c45f015b2eafe3e556725cecd30ce641954f182b24b4,4772c6c4b2e3a88e8065298a4e3ca0c9e02c4bf6e1642bffce0dac2c1bacafc3
TRD007235,FR0000000117,2024-03-14,2024-03-18,derivative,1869768.29,40.9525,45657,40.9346,40.9681,40.95135,4412231,76.84,a,0,real estate,67.5,0,0,0,0,0,0,0,0,0,1d9707cea493c8cceb76f84ef6e403644e794ad1cf15e76aa65a57b5da1e64c4,fb06d9cf4462b4526ffe0bce528af4a3c0a1df1c64f283cc09ba4b35a2152220,7d293c569100b17163d917c7e79ffb8d110786da24e263bba4b544dc9f2b4f9b
TRD000395,FR0000000008,2024-03-07,2024-03-11,fx,106195.04,11.6762,9095,11.6663,11.6901,11.6782,1917804,12.02,bbb,0,industrials,54.0,0,0,0,0,0,0,0,0,1,a9b9873f97332de9460e354e9122b0936a54f36e01e04c10e3132c70bce98c86,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,16ff224346724402a1fd9877dc28dfcd38324ca51ae85eeeb007ef9188d69030
TRD003953,FR0000000077,2024-01-15,2024-01-17,equity,1618801.25,486.1265,3330,485.37,486.3674,485.8687,1362201,45.51,bbb,0,technology,34.2,0,0,0,0,0,0,1,0,0,68735d74b63994eb6a3c5c57f2bdad4ecfc3ecfdf0ca341a9d02d96740d6888b,72906a7176a3a0dc0a78c45f015b2eafe3e556725cecd30ce641954f182b24b4,636e978d6dce47dc89903c81489d40107e95b2a4c0716f1a039c9e38989a652e
TRD008063,FR0000000011,2024-01-29,2024-01-31,derivative,415464.58,23.5631,17632,23.547,23.5756,23.5613,3942505,64.7,b,0,technology,11.1,0,0,0,0,0,0,0,0,0,c9b4df8ef96578fc68a2548d09e471f44c4bdd4752976c780aaabfec3c0da739,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,3b274186a5adb89e6c36e9236bf4164fedb36e1ab487ba9627bb78aa55dd6acd
TRD005104,FR0000000051,2024-05-13,2024-05-15,bond,298987.1,88.6413,3373,88.5364,88.9716,88.754,3056963,45.27,a,0,consumer discretionary,57.1,0,0,0,0,0,0,0,0,0,e5d543dd4c5391cc3f8d8c44b259c117ef41f0dd4d8e0c0c70e681d48be01707,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,0be3151f95603608128101c878b429131ca17f61a65a98d683c66ba43fefac00
TRD002286,FR0000000135,2024-04-22,2024-04-24,fx,36023.31,1.1151,32305,1.114608,1.1155,1.115054,3626390,76.46,bbb,0,industrials,51.0,0,0,0,0,0,0,0,0,0,a9b9873f97332de9460e354e9122b0936a54f36e01e04c10e3132c70bce98c86,f0b16c34cbd1fe44607b2a2a0e2f8e6f09eefa52f5beac70615e94b14293678c,16ff224346724402a1fd9877dc28dfcd38324ca51ae85eeeb007ef9188d69030
TRD001050,FR0000000113,2024-06-07,2024-06-10,bond,3261041.13,98.506,33105,98.2607,98.6499,98.4553,4781451,45.51,bb,0,consumer discretionary,15.4,0,0,0,0,0,0,1,0,0,8656d2d7fd50be6f0d289026f8f61cae4d845c63fc57ff66edcedd0161abe29c,e45f0c8575eb36a66c5b1b73f67205969b928b7f0eb3240aef25ff90ee6b7c04,78d35f103b100d7cfbfab46e7d523baa36ac51a136c69a18b7ada521c1496cb4
TRD005141,FR0000000046,2024-02-12,2024-02-14,bond,1681723.33,106.8575,15738,106.8081,107.0562,106.93215,3758276,45.51,d,1,technology,9.0,0,0,0,0,0,0,1,0,0,9f35de8e44ea372b5e7515c5c3bcb7f9669bb862406294cc1fb85261285fc3ed,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,77efb69b8aefc1fa218c505b9447765990db987b81c30f70c4a518ec2c70c4a0
TRD000271,FR0000000096,2024-05-17,2024-05-20,equity,913070.96,716.6962,1274,715.23,718.0236,716.6268,2898615,59.14,aa,0,healthcare,16.5,0,0,0,0,0,0,0,0,0,f546dc9858b23194d1d7ced5ff7cd0fcf846b804981ca0f0d5c754890d5bf2e9,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,7e3d1dc029e2984c81053d0b089efcfeff87c6c823f851e8983e2bd001de4305
TRD001099,FR0000000058,2024-06-14,2024-06-17,fx,8384.66,0.83,10102,0.829676,0.8309,0.830288,3260797,45.51,aa,0,financials,19.2,0,0,0,0,0,0,1,0,0,6ba3aef6f74d87238d327c5acdc4a258a626050c05733937835d2b9e0c98893d,761210ee2e9f1afa3b5bfa392cbb5ff5b316c5af8c5da7109fa281cf5782b966,1dc0f52afc63d4704fec7eb1d3ad9b645230abc9c6ac56a548e1991c9def7529
TRD004994,FR0000000021,2024-03-18,2024-03-20,equity,7617696.16,209.9175,36289,209.8,210.1508,209.9754,4616724,70.89,a,0,consumer discretionary,51.2,0,0,0,0,0,0,0,0,0,e5d543dd4c5391cc3f8d8c44b259c117ef41f0dd4d8e0c0c70e681d48be01707,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,0be3151f95603608128101c878b429131ca17f61a65a98d683c66ba43fefac00
TRD008227,FR0000000149,2024-04-17,2024-04-19,bond,3453654.23,99.9408,34557,99.9173,100.0318,99.97455,4204437,59.56,nr,0,utilities,24.8,0,0,0,1,0,0,0,0,0,e7943185bb91358a0886acc9be977cfdf1641048882d97918eb347c6895b1de0,c29a13dd73dd8feb3fce9d6c67121a4f33c1022870cdee4281ffc289d11e76d1,787aa91c3405e16afbc53b6fd7b57d25f72921c5faf06f3d85989904fab87e4e
TRD001172,FR0000000084,2024-03-26,2024-03-28,bond,4720495.64,105.2883,44834,105.0326,105.4799,105.25625,196438,27.32,b,0,industrials,13.0,0,0,0,0,0,0,0,0,0,cdfd0c25ff6b3986359e609239ade036ae7603bff3e28c691214ae4c00b5cf12,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,3c53042b6c9e396b93789b3d95014139171f0968131bd6d417169dae000b66f2
TRD006531,FR0000000103,2024-04-08,2024-04-10,equity,21885669.31,797.8153,27432,797.0,798.0475,797.52375,4364979,68.74,ccc,1,industrials,38.0,0,0,0,0,0,0,0,0,0,5e78fdb00b11408b08a651d3745bef4065d5864f28094e46f7b2d9233f93edf4,3d6db0a7e29a5b4d7878381ab04413100ab26498e13c1e83b03d45dae9a468a1,7f2a99118d5940d7c7a89b8ea1da390658b07438c67938cb56c094048403b59f
TRD008526,FR0000000042,2024-06-26,2024-06-28,equity,16643089.11,413.2978,40269,412.57,413.4085,412.98925,1472737,12.01,a,0,utilities,50.7,0,0,0,0,0,0,0,0,0,cba9cf11fe42c792281857ce9136ce9e09a1bef80c5d8afa86958e1da489a7a5,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,1439ef9f86977da34f609c8662f2c8e96243fa4121ed9c645a63e502c03a9d48
TRD006518,FR0000000034,2024-02-09,2024-02-12,bond,858877.41,91.0117,9437,90.8976,91.0629,90.98025,1472345,54.76,a,0,utilities,18.4,0,0,0,0,0,0,0,0,0,e7943185bb91358a0886acc9be977cfdf1641048882d97918eb347c6895b1de0,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,787aa91c3405e16afbc53b6fd7b57d25f72921c5faf06f3d85989904fab87e4e
TRD000162,FR0000000049,2024-01-25,2024-01-29,equity,1101388.25,226.2042,4869,225.74,226.5372,226.1386,4031450,45.51,ccc,0,industrials,44.9,0,0,0,0,0,0,1,0,0,5e78fdb00b11408b08a651d3745bef4065d5864f28094e46f7b2d9233f93edf4,fb06d9cf4462b4526ffe0bce528af4a3c0a1df1c64f283cc09ba4b35a2152220,7f2a99118d5940d7c7a89b8ea1da390658b07438c67938cb56c094048403b59f
TRD007363,FR0000000094,2024-03-04,2024-03-06,bond,1960098.38,87.708,22348,87.6501,87.7875,87.7188,2298294,16.5,bbb,0,industrials,50.2,0,0,0,0,0,0,0,0,0,a9b9873f97332de9460e354e9122b0936a54f36e01e04c10e3132c70bce98c86,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,16ff224346724402a1fd9877dc28dfcd38324ca51ae85eeeb007ef9188d69030
TRD008428,FR0000000096,2024-02-26,2024-02-28,bond,2740124.64,92.0648,29763,91.9177,92.1394,92.02855,3107892,79.44,bbb,0,technology,34.6,0,0,0,0,0,0,0,0,0,68735d74b63994eb6a3c5c57f2bdad4ecfc3ecfdf0ca341a9d02d96740d6888b,e45f0c8575eb36a66c5b1b73f67205969b928b7f0eb3240aef25ff90ee6b7c04,636e978d6dce47dc89903c81489d40107e95b2a4c0716f1a039c9e38989a652e
TRD004118,FR0000000119,2024-03-11,2024-03-13,bond,1402725.08,111.3539,12597,111.2902,111.7682,111.5292,4762325,31.05,nr,0,financials,35.2,0,0,0,1,0,0,0,0,0,cea9e6f2335c6997497557b68030c92dd02185be4ea229136aaac93d9f875dc2,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,333fc0a5a5762840832635cf1e55f2ce92ab1eb7f5826361472b3238b4d9fb13
TRD006712,FR0000000147,2024-01-23,2024-01-25,bond,1409983.31,105.6959,13340,105.4003,105.7928,105.59655,4542786,63.18,bbb,0,technology,41.2,0,0,0,0,0,0,0,0,0,68735d74b63994eb6a3c5c57f2bdad4ecfc3ecfdf0ca341a9d02d96740d6888b,ff4976dc058dd35e7b52d7873c5fb3682e341154146d211ed85e33d711c2a037,636e978d6dce47dc89903c81489d40107e95b2a4c0716f1a039c9e38989a652e
TRD008230,FR0000000140,2024-06-25,2024-06-27,equity,9506909.54,233.0639,40791,232.8,233.0933,232.94665,4306769,40.07,a,0,technology,21.8,0,0,0,0,0,0,0,0,0,b529f7600e41e497182f7870990af3945f515807bc5fd28c6bcbd34485dc5bcb,3d6db0a7e29a5b4d7878381ab04413100ab26498e13c1e83b03d45dae9a468a1,514ac77a4966fbd19c75f018b26c7739b2466f589aad7495964acb12df8e80a5
TRD007258,FR0000000149,2024-04-08,2024-04-10,derivative,380011.26,31.8641,11926,31.8459,31.9139,31.8799,1809208,45.3,bb,0,healthcare,42.6,0,0,0,0,0,0,0,0,0,271d62662f4dc519d03c6a590e5833e7a4d5a9d78d6c2284ced8ad0ee172e661,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,321ceeae9fb5cec6af828b7dac6f1001ed8910031e1e4dd4235432cc6815290c
TRD007333,FR0000000090,2024-02-09,2024-02-12,fx,50690.01,1.0519,48189,1.050151,1.0549,1.052526,4166953,30.28,nr,0,healthcare,18.0,0,0,0,1,0,0,0,0,0,f546dc9858b23194d1d7ced5ff7cd0fcf846b804981ca0f0d5c754890d5bf2e9,761210ee2e9f1afa3b5bfa392cbb5ff5b316c5af8c5da7109fa281cf5782b966,7e3d1dc029e2984c81053d0b089efcfeff87c6c823f851e8983e2bd001de4305
TRD005514,FR0000000017,2024-01-05,2024-01-08,fx,21215.44,0.9039,23471,0.9016,0.9044,0.903,3067759,15.65,nr,0,technology,57.0,0,0,0,1,0,0,0,0,0,db06d340b4e8e68ffca7d87898df665bc80010bba6b9d7d3796fb999a29c4f8b,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,1819fe77d699b2de13c73a0046e8ac9e1172bcf649a1fa187a7e462241714b00
TRD004555,FR0000000128,2024-04-01,2024-04-03,bond,4363708.72,103.0489,42346,48.01285,48.11725,103.0757,87262,37.92,bbb,0,industrials,55.9,0,0,0,0,1,1,0,0,0,a9b9873f97332de9460e354e9122b0936a54f36e01e04c10e3132c70bce98c86,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,16ff224346724402a1fd9877dc28dfcd38324ca51ae85eeeb007ef9188d69030
TRD001828,FR0000000063,2024-01-05,2024-01-08,fx,38998.02,0.9359,41669,0.933637,0.9362,0.934918,2210937,72.76,a,0,industrials,18.3,0,0,0,0,0,0,0,0,0,f82dee6071f4464bbeb32cb5cf0d902e1bb247de1f2dbdb43d08d1184b00bc94,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,687e1de6f4f5a091cac44dd1c83d611e6107cb716643e3eefaf90d31b765c1ac
TRD002946,FR0000000094,2024-06-27,2024-07-01,fx,46878.51,1.2746,36779,1.27414,1.2752,1.27467,3538062,83.86,bb,0,financials,59.1,0,0,0,0,0,0,0,0,0,6889444dd18e9fc5cde5c8ad799e66d31af402594f71151b9f832a8739d968d4,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,1c62be0806f85e36a48bf75837ce03c8b51c5b2eed0cca7bb4e0bd3bf5e32336
TRD008582,FR0000000017,2024-01-15,2024-01-17,derivative,614738.15,24.0179,25595,24.0031,24.0287,24.0159,1701419,45.51,bbb,0,utilities,36.3,0,0,0,0,0,0,1,0,0,264095ed8f0a1cbb6d265d50fd6373de9782ad7d269865e23c8292e32aaf8408,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,cf88a03220dd2984ac16203ccf5c5c4aad677fb755644736113891e8b11ab2cf
TRD005057,FR0000000149,2024-01-11,2024-01-15,fx,4683.47,1.4645,3198,1.460165,1.4672,1.463682,303891,22.66,nr,0,consumer discretionary,10.7,0,0,0,1,0,0,0,0,0,23ecc7320a0f39b4da125a1acc97cd66288d0822406cb383523bd40518c43b2b,5f00f85bea91d353a893e75a16d36a1f4a32658fcf56b16c569931ae0dce1a9b,be0bf8e1d7bd29a15c046159f6d6c288ee764ea569e76b268e284a7cf1b0157d
TRD000262,FR0000000118,2024-04-08,2024-04-10,fx,463434.11,11.3121,40968,11.3013,11.3223,11.3118,3149266,36.77,d,1,utilities,34.7,0,0,0,0,0,0,0,0,1,9fd40a8a7e0d00a05dc85af8cf6224e5456d399ed37c09efbaaa3298366ebb8c,9dd731a3ff75f242aa3346bd03e7b3e4495692e3d9fa5368a3b185e46b270db6,d9b02546d07ca78c94217a6337cb3759de30b87e5cf4fa96be4a9a20fc49c0ee
TRD003194,FR0000000137,2024-05-14,2024-05-16,bond,676357.2,86.9242,7781,86.8933,87.0025,86.9479,1748229,76.18,bb,0,healthcare,19.6,0,0,1,0,0,0,0,0,0,292256403284bf5104395b5f21219b8427f68ee3bf50fc365e5881904058ae2f,1230320bbe62ab58619b31bcf6b4ad7a796c864c205edddff98c6ed298b3bec4,6f20cda4e384c96d4c1461a48dde552bf3d17dca2a379c658a876340b9995ac7
TRD007605,FR0000000035,2024-01-26,2024-01-29,equity,4894581.19,690.2526,7091,689.29,690.7811,690.03555,2261147,58.72,a,0,utilities,56.8,0,0,0,0,0,0,0,0,0,cba9cf11fe42c792281857ce9136ce9e09a1bef80c5d8afa86958e1da489a7a5,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,1439ef9f86977da34f609c8662f2c8e96243fa4121ed9c645a63e502c03a9d48
TRD004975,FR0000000047,2024-06-24,2024-06-26,derivative,633885.81,19.0419,33289,19.0292,19.0614,19.0453,541814,50.31,b,0,consumer discretionary,11.9,0,0,0,0,0,0,0,0,0,17042f1e29650ca805abd48186b3643ecba4c134765c525665ba96a77910ba14,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,a7aefaa8b520795833eddfb6830e1edc9c1080b906200e45385eae50ce7d5795
TRD007010,FR0000000117,2024-01-26,2024-01-29,equity,3076101.9,137.179,22424,137.07,137.3664,137.2182,3030182,45.51,aaa,0,industrials,34.1,0,0,0,0,0,0,1,0,0,6ce52862481d40aa68e0ab8740a1f40cc815bd20a0500bab8859ef23a2f755ec,9dd731a3ff75f242aa3346bd03e7b3e4495692e3d9fa5368a3b185e46b270db6,9f011745de538d613020eda7648fe3d53224eb8fd11afd340f9588eef29c911e
TRD001868,FR0000000082,2024-06-11,2024-06-13,fx,7940.27,1.2735,6235,1.273283,1.2741,1.273692,1877670,46.98,a,0,industrials,16.4,0,0,0,0,0,0,0,0,0,f82dee6071f4464bbeb32cb5cf0d902e1bb247de1f2dbdb43d08d1184b00bc94,28c28463a46f74365f6985508b1f8fff05ea4b0ee2f3b96831e54fb15ec6b188,687e1de6f4f5a091cac44dd1c83d611e6107cb716643e3eefaf90d31b765c1ac
TRD007959,FR0000000006,2024-03-26,2024-03-28,fx,13562.54,1.3294,10202,1.327034,1.3306,1.328817,4166751,28.49,nr,0,real estate,72.0,0,0,0,1,0,0,0,0,0,1d9707cea493c8cceb76f84ef6e403644e794ad1cf15e76aa65a57b5da1e64c4,3d6db0a7e29a5b4d7878381ab04413100ab26498e13c1e83b03d45dae9a468a1,7d293c569100b17163d917c7e79ffb8d110786da24e263bba4b544dc9f2b4f9b
TRD000357,FR0000000139,2024-05-02,2024-05-06,derivative,981009.75,27.6793,35442,27.653,27.6836,27.6683,4741044,19.16,a,0,technology,56.2,0,0,0,0,0,0,0,0,0,db06d340b4e8e68ffca7d87898df665bc80010bba6b9d7d3796fb999a29c4f8b,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,1819fe77d699b2de13c73a0046e8ac9e1172bcf649a1fa187a7e462241714b00
TRD008331,FR0000000069,2024-03-05,2024-03-07,derivative,563578.11,48.3675,11652,48.01285,48.11725,48.3919,1787576,77.76,bb,0,consumer discretionary,20.5,0,0,0,0,1,1,0,0,0,8656d2d7fd50be6f0d289026f8f61cae4d845c63fc57ff66edcedd0161abe29c,5f00f85bea91d353a893e75a16d36a1f4a32658fcf56b16c569931ae0dce1a9b,78d35f103b100d7cfbfab46e7d523baa36ac51a136c69a18b7ada521c1496cb4
TRD003313,FR0000000005,2024-04-15,2024-04-17,equity,4641371.63,564.8499,8217,564.48,566.9164,565.6982,1492930,23.19,a,0,technology,24.5,0,0,0,0,0,0,0,0,0,b529f7600e41e497182f7870990af3945f515807bc5fd28c6bcbd34485dc5bcb,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,514ac77a4966fbd19c75f018b26c7739b2466f589aad7495964acb12df8e80a5
TRD004111,FR0000000092,2024-01-22,2024-01-24,equity,3349520.32,267.1708,12537,266.53,267.7,267.115,3435857,64.52,ccc,1,consumer discretionary,12.8,0,0,0,0,0,0,0,0,0,23ecc7320a0f39b4da125a1acc97cd66288d0822406cb383523bd40518c43b2b,f0b16c34cbd1fe44607b2a2a0e2f8e6f09eefa52f5beac70615e94b14293678c,be0bf8e1d7bd29a15c046159f6d6c288ee764ea569e76b268e284a7cf1b0157d
TRD003071,FR0000000132,2024-01-08,2024-01-10,equity,779733.62,274.6508,2839,273.81,274.7532,274.2816,221075,48.72,bb,0,financials,52.9,0,0,0,0,0,0,0,0,0,6889444dd18e9fc5cde5c8ad799e66d31af402594f71151b9f832a8739d968d4,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,1c62be0806f85e36a48bf75837ce03c8b51c5b2eed0cca7bb4e0bd3bf5e32336
TRD008194,FR0000000013,2024-03-20,2024-03-22,equity,26379837.86,730.1973,36127,729.6,730.2666,729.9333,3522183,40.92,nr,0,technology,8.0,0,0,0,1,0,0,0,0,0,9f35de8e44ea372b5e7515c5c3bcb7f9669bb862406294cc1fb85261285fc3ed,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,77efb69b8aefc1fa218c505b9447765990db987b81c30f70c4a518ec2c70c4a0
TRD003198,FR0000000063,2024-03-28,2024-04-01,fx,51701.25,1.053,49099,1.052609,1.0532,1.052904,1589449,42.18,ccc,1,industrials,37.6,0,0,0,0,0,0,0,0,0,5e78fdb00b11408b08a651d3745bef4065d5864f28094e46f7b2d9233f93edf4,3d6db0a7e29a5b4d7878381ab04413100ab26498e13c1e83b03d45dae9a468a1,7f2a99118d5940d7c7a89b8ea1da390658b07438c67938cb56c094048403b59f
TRD006387,FR0000000072,2024-06-27,2024-07-01,equity,15340748.82,544.2877,28185,542.97,544.7443,543.85715,4038242,6.65,nr,0,technology,56.8,0,0,0,1,0,0,0,0,0,db06d340b4e8e68ffca7d87898df665bc80010bba6b9d7d3796fb999a29c4f8b,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,1819fe77d699b2de13c73a0046e8ac9e1172bcf649a1fa187a7e462241714b00
TRD008007,FR0000000138,2024-05-20,2024-05-22,fx,2618.9734,1.359,357,1.357221,1.3606,1.35891,4439828,53.82,bbb,0,technology,39.6,0,0,0,0,0,0,0,0,0,68735d74b63994eb6a3c5c57f2bdad4ecfc3ecfdf0ca341a9d02d96740d6888b,3927c8f9af6ca5e06bf482897ff3f83d2dadb8c0094ee9671ff4ce64b2b0351e,636e978d6dce47dc89903c81489d40107e95b2a4c0716f1a039c9e38989a652e
TRD002196,FR0000000026,2024-03-22,2024-03-25,fx,34458.05,1.4339,24031,1.432706,1.4344,1.433553,4920499,51.26,bbb,0,technology,45.1,0,0,0,0,0,0,0,0,0,58cca389665c8934d87bde10b2096873c280ec04632aefecb6a55d22d58cc364,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,319cba46fd970389b38b3376296ab68a6d48491c0df43967dce982554f7dd5c5
TRD004751,FR0000000008,2024-02-12,2024-02-14,bond,3787382.09,92.3549,41009,92.1326,92.4995,92.31605,3766440,37.87,bb,0,energy,19.2,0,0,0,0,0,0,0,0,0,5c6826966ba47749e387d9639e944a50b302ab8a6c6156c20782304f98faa6e6,3927c8f9af6ca5e06bf482897ff3f83d2dadb8c0094ee9671ff4ce64b2b0351e,3ab22f091c6f39b0a8cc85d808681b44a3e4bc052bea64e29443248038c3c5a2
